COST,GROSS PROFIT,GROSS SALES,file_name,month,year
36937.97,55675.03,92613.0,gaisano cagayan.xls,5,2020
50711.06,75664.69,126375.75,gaisano cagayan.xls,6,2020
42908.26,72492.28999999998,115400.54999999999,gaisano cagayan.xls,7,2020
43833.68,77810.87,121644.55,gaisano cagayan.xls,8,2020
41697.74,67195.76000000001,108893.5,gaisano cagayan.xls,9,2020
33446.7552,58361.2448,91808.0,gaisano cagayan.xls,10,2020
51750.7435,89307.2565,141058.0,gaisano cagayan.xls,11,2020
208188.271,332955.42899999995,541143.7,gaisano cagayan.xls,12,2020
147688.81,222377.19,370066.0,sm davao.xls,1,2020
82548.09,123535.41,206083.5,sm davao.xls,2,2020
44024.9,65389.98,109414.88,sm davao.xls,3,2020
0.0,0.0,0.0,sm davao.xls,4,2020
20549.15,32908.85,53458.0,sm davao.xls,5,2020
35656.18,59568.32,95224.5,sm davao.xls,6,2020
32142.42,54339.58,86482.0,sm davao.xls,7,2020
44387.59,72722.41,117110.0,sm davao.xls,8,2020
46961.92,66920.83,113882.75,sm davao.xls,9,2020
49560.03,79690.85,129250.88,sm davao.xls,10,2020
42545.11980000001,71870.76120000001,114415.88100000001,sm davao.xls,11,2020
155959.9356,245015.5644,400975.5,sm davao.xls,12,2020
60570.69,91630.08000000002,152200.77000000002,"gaisano carcar-Closed Sept. 30, 2020.xls",1,2020
46462.83,70017.42,116480.25,"gaisano carcar-Closed Sept. 30, 2020.xls",2,2020
26155.05,39108.850000000006,65263.9,"gaisano carcar-Closed Sept. 30, 2020.xls",3,2020
0.0,0.0,0.0,"gaisano carcar-Closed Sept. 30, 2020.xls",4,2020
10354.61,20441.39,30796.0,"gaisano carcar-Closed Sept. 30, 2020.xls",5,2020
21633.0,32816.75,54449.75,"gaisano carcar-Closed Sept. 30, 2020.xls",6,2020
17033.41,34439.82000000001,51473.23,"gaisano carcar-Closed Sept. 30, 2020.xls",7,2020
24329.44,43539.31,67868.75,"gaisano carcar-Closed Sept. 30, 2020.xls",8,2020
20459.91,39781.09,60241.0,"gaisano carcar-Closed Sept. 30, 2020.xls",9,2020
70365.82,111252.43,181618.25,victory park & shop.xls,1,2020
73196.42,109775.93000000001,182972.35,victory park & shop.xls,2,2020
17072.83,26665.92,43738.75,victory park & shop.xls,3,2020
0.0,0.0,0.0,victory park & shop.xls,4,2020
215.62,611.88,827.5,victory park & shop.xls,5,2020
24220.87,35828.630000000005,60049.5,victory park & shop.xls,6,2020
22976.64,32954.39,55931.03,victory park & shop.xls,7,2020
12851.47,21044.28,33895.75,victory park & shop.xls,8,2020
22692.09,37302.91,59995.0,victory park & shop.xls,9,2020
22047.1963,34061.803700000004,56109.0,victory park & shop.xls,10,2020
29703.075,53559.94500000001,83263.02,victory park & shop.xls,11,2020
123846.01380000002,191049.4362,314895.45,victory park & shop.xls,12,2020
89227.0,130697.95000000001,219924.95,kcc marbel.xls,1,2020
91300.94,135319.34,226620.28,kcc marbel.xls,2,2020
34990.22,53426.17,88416.39,kcc marbel.xls,3,2020
0.0,0.0,0.0,kcc marbel.xls,4,2020
45632.75,67600.5,113233.25,kcc marbel.xls,5,2020
29713.28,49355.119999999995,79068.4,kcc marbel.xls,6,2020
62724.32,96350.07999999999,159074.4,kcc marbel.xls,7,2020
61547.84,94357.73999999999,155905.58,kcc marbel.xls,8,2020
34595.3,53885.45,88480.75,kcc marbel.xls,9,2020
63032.42,91493.31000000001,154525.73,kcc marbel.xls,10,2020
64161.0932,101082.13680000001,165243.23,kcc marbel.xls,11,2020
250905.9751,389546.4249,640452.4,kcc marbel.xls,12,2020
57548.59,88522.04000000001,146070.63,sm marilao2f.xls,1,2020
51079.0,78726.54999999999,129805.54999999999,sm marilao2f.xls,2,2020
31516.25,38491.75,70008.0,sm marilao2f.xls,3,2020
0.0,0.0,0.0,sm marilao2f.xls,4,2020
2342.41,3120.24,5462.65,sm marilao2f.xls,5,2020
22247.82,32815.96,55063.78,sm marilao2f.xls,6,2020
33213.66,49684.350000000006,82898.01000000001,sm marilao2f.xls,7,2020
16148.63,27223.300000000003,43371.93,sm marilao2f.xls,8,2020
43489.55,60166.45,103656.0,sm marilao2f.xls,9,2020
46717.148,71256.732,117973.88,sm marilao2f.xls,10,2020
58742.5704,88466.5796,147209.15,sm marilao2f.xls,11,2020
199528.7066,291332.62340000004,490861.33,sm marilao2f.xls,12,2020
56228.71,88352.79000000001,144581.5,kcc zamboanga.xls,1,2020
52097.62,83826.38,135924.0,kcc zamboanga.xls,2,2020
25147.19,42580.31,67727.5,kcc zamboanga.xls,3,2020
0.0,0.0,0.0,kcc zamboanga.xls,4,2020
9056.67,15894.33,24951.0,kcc zamboanga.xls,5,2020
33209.32,52522.68,85732.0,kcc zamboanga.xls,6,2020
24119.03,40663.97,64783.0,kcc zamboanga.xls,7,2020
28053.82,46645.18,74699.0,kcc zamboanga.xls,8,2020
24274.3,39569.2,63843.5,kcc zamboanga.xls,9,2020
32877.7594,53233.2406,86111.0,kcc zamboanga.xls,10,2020
59267.6171,88144.8829,147412.5,kcc zamboanga.xls,11,2020
145187.7514,224591.2486,369779.0,kcc zamboanga.xls,12,2020
